"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","28.05.2019 08:00 - 28.05.2019 08:30 (CET/CEST)","n/e","n/e","n/e","1430","0","247","n/e","190","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","522"
"Ireland (IE)","28.05.2019 08:30 - 28.05.2019 09:00 (CET/CEST)","n/e","n/e","n/e","1453","0","406","n/e","194","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","465"
"Ireland (IE)","28.05.2019 09:00 - 28.05.2019 09:30 (CET/CEST)","n/e","n/e","n/e","1431","0","439","n/e","192","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","459"
"Ireland (IE)","28.05.2019 09:30 - 28.05.2019 10:00 (CET/CEST)","n/e","n/e","n/e","1424","0","435","n/e","191","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","470"
"Ireland (IE)","28.05.2019 10:00 - 28.05.2019 10:30 (CET/CEST)","n/e","n/e","n/e","1267","0","439","n/e","192","n/e","0","0","64","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","412"
"Ireland (IE)","28.05.2019 10:30 - 28.05.2019 11:00 (CET/CEST)","n/e","n/e","n/e","1282","0","447","n/e","193","n/e","0","0","75","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","403"
"Ireland (IE)","28.05.2019 11:00 - 28.05.2019 11:30 (CET/CEST)","n/e","n/e","n/e","1283","0","450","n/e","198","n/e","0","0","55","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","347"
"Ireland (IE)","28.05.2019 11:30 - 28.05.2019 12:00 (CET/CEST)","n/e","n/e","n/e","1319","0","447","n/e","197","n/e","0","0","42","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","346"
"Ireland (IE)","28.05.2019 12:00 - 28.05.2019 12:30 (CET/CEST)","n/e","n/e","n/e","1324","0","455","n/e","196","n/e","0","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","301"
"Ireland (IE)","28.05.2019 12:30 - 28.05.2019 13:00 (CET/CEST)","n/e","n/e","n/e","1300","0","457","n/e","195","n/e","0","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","306"
"Ireland (IE)","28.05.2019 13:00 - 28.05.2019 13:30 (CET/CEST)","n/e","n/e","n/e","1360","0","481","n/e","195","n/e","0","0","46","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","267"
"Ireland (IE)","28.05.2019 13:30 - 28.05.2019 14:00 (CET/CEST)","n/e","n/e","n/e","1316","0","489","n/e","198","n/e","0","0","32","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","237"
"Ireland (IE)","28.05.2019 14:00 - 28.05.2019 14:30 (CET/CEST)","n/e","n/e","n/e","1394","0","469","n/e","190","n/e","0","0","20","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","257"
"Ireland (IE)","28.05.2019 14:30 - 28.05.2019 15:00 (CET/CEST)","n/e","n/e","n/e","1395","0","358","n/e","193","n/e","0","0","12","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","245"
"Ireland (IE)","28.05.2019 15:00 - 28.05.2019 15:30 (CET/CEST)","n/e","n/e","n/e","1370","0","363","n/e","187","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","209"
"Ireland (IE)","28.05.2019 15:30 - 28.05.2019 16:00 (CET/CEST)","n/e","n/e","n/e","1371","0","355","n/e","184","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","200"
"Ireland (IE)","28.05.2019 16:00 - 28.05.2019 16:30 (CET/CEST)","n/e","n/e","n/e","1322","0","354","n/e","185","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","213"
"Ireland (IE)","28.05.2019 16:30 - 28.05.2019 17:00 (CET/CEST)","n/e","n/e","n/e","1387","0","356","n/e","192","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","185"
"Ireland (IE)","28.05.2019 17:00 - 28.05.2019 17:30 (CET/CEST)","n/e","n/e","n/e","1379","0","368","n/e","189","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","218"
"Ireland (IE)","28.05.2019 17:30 - 28.05.2019 18:00 (CET/CEST)","n/e","n/e","n/e","1438","0","428","n/e","195","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","263"
"Ireland (IE)","28.05.2019 18:00 - 28.05.2019 18:30 (CET/CEST)","n/e","n/e","n/e","1407","0","480","n/e","195","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","241"
"Ireland (IE)","28.05.2019 18:30 - 28.05.2019 19:00 (CET/CEST)","n/e","n/e","n/e","1405","0","483","n/e","194","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","258"
"Ireland (IE)","28.05.2019 19:00 - 28.05.2019 19:30 (CET/CEST)","n/e","n/e","n/e","1424","0","486","n/e","194","n/e","0","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","243"
"Ireland (IE)","28.05.2019 19:30 - 28.05.2019 20:00 (CET/CEST)","n/e","n/e","n/e","1429","0","495","n/e","195","n/e","0","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","225"
"Ireland (IE)","28.05.2019 20:00 - 28.05.2019 20:30 (CET/CEST)","n/e","n/e","n/e","1357","0","491","n/e","195","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","193"
"Ireland (IE)","28.05.2019 20:30 - 28.05.2019 21:00 (CET/CEST)","n/e","n/e","n/e","1225","0","493","n/e","195","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","220"
"Ireland (IE)","28.05.2019 21:00 - 28.05.2019 21:30 (CET/CEST)","n/e","n/e","n/e","1222","0","483","n/e","196","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","177"
"Ireland (IE)","28.05.2019 21:30 - 28.05.2019 22:00 (CET/CEST)","n/e","n/e","n/e","1210","0","468","n/e","195","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","155"
"Ireland (IE)","28.05.2019 22:00 - 28.05.2019 22:30 (CET/CEST)","n/e","n/e","n/e","1250","0","467","n/e","194","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","129"
"Ireland (IE)","28.05.2019 22:30 - 28.05.2019 23:00 (CET/CEST)","n/e","n/e","n/e","1273","0","452","n/e","189","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","153"
"Ireland (IE)","28.05.2019 23:00 - 28.05.2019 23:30 (CET/CEST)","n/e","n/e","n/e","1226","0","465","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","163"
"Ireland (IE)","28.05.2019 23:30 - 29.05.2019 00:00 (CET/CEST)","n/e","n/e","n/e","1187","0","458","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","209"
"Ireland (IE)","29.05.2019 00:00 - 29.05.2019 00:30 (CET/CEST)","n/e","n/e","n/e","1141","0","452","n/e","189","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","225"
"Ireland (IE)","29.05.2019 00:30 - 29.05.2019 01:00 (CET/CEST)","n/e","n/e","n/e","1159","0","425","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","244"
"Ireland (IE)","29.05.2019 01:00 - 29.05.2019 01:30 (CET/CEST)","n/e","n/e","n/e","1113","0","338","n/e","190","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","388"
"Ireland (IE)","29.05.2019 01:30 - 29.05.2019 02:00 (CET/CEST)","n/e","n/e","n/e","1113","0","182","n/e","192","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","526"
"Ireland (IE)","29.05.2019 02:00 - 29.05.2019 02:30 (CET/CEST)","n/e","n/e","n/e","1136","0","176","n/e","196","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","471"
"Ireland (IE)","29.05.2019 02:30 - 29.05.2019 03:00 (CET/CEST)","n/e","n/e","n/e","1191","0","186","n/e","198","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","426"
"Ireland (IE)","29.05.2019 03:00 - 29.05.2019 03:30 (CET/CEST)","n/e","n/e","n/e","1098","0","181","n/e","193","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","411"
"Ireland (IE)","29.05.2019 03:30 - 29.05.2019 04:00 (CET/CEST)","n/e","n/e","n/e","900","0","293","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","415"
"Ireland (IE)","29.05.2019 04:00 - 29.05.2019 04:30 (CET/CEST)","n/e","n/e","n/e","913","0","299","n/e","193","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","473"
"Ireland (IE)","29.05.2019 04:30 - 29.05.2019 05:00 (CET/CEST)","n/e","n/e","n/e","920","0","305","n/e","194","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","523"
"Ireland (IE)","29.05.2019 05:00 - 29.05.2019 05:30 (CET/CEST)","n/e","n/e","n/e","909","0","299","n/e","192","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","551"
"Ireland (IE)","29.05.2019 05:30 - 29.05.2019 06:00 (CET/CEST)","n/e","n/e","n/e","900","0","295","n/e","188","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","604"
"Ireland (IE)","29.05.2019 06:00 - 29.05.2019 06:30 (CET/CEST)","n/e","n/e","n/e","927","0","305","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","692"
"Ireland (IE)","29.05.2019 06:30 - 29.05.2019 07:00 (CET/CEST)","n/e","n/e","n/e","1030","0","313","n/e","193","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","704"
"Ireland (IE)","29.05.2019 07:00 - 29.05.2019 07:30 (CET/CEST)","n/e","n/e","n/e","1161","0","310","n/e","192","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","737"
"Ireland (IE)","29.05.2019 07:30 - 29.05.2019 08:00 (CET/CEST)","n/e","n/e","n/e","1208","0","434","n/e","194","n/e","0","0","48","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","723"
"Ireland (IE)","29.05.2019 08:00 - 29.05.2019 08:30 (CET/CEST)","n/e","n/e","n/e","1141","0","426","n/e","192","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","727"
"Ireland (IE)","29.05.2019 08:30 - 29.05.2019 09:00 (CET/CEST)","n/e","n/e","n/e","1295","0","439","n/e","195","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","746"
"Ireland (IE)","29.05.2019 09:00 - 29.05.2019 09:30 (CET/CEST)","n/e","n/e","n/e","1290","0","438","n/e","197","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","815"
"Ireland (IE)","29.05.2019 09:30 - 29.05.2019 10:00 (CET/CEST)","n/e","n/e","n/e","1240","0","417","n/e","193","n/e","0","0","51","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","831"
"Ireland (IE)","29.05.2019 10:00 - 29.05.2019 10:30 (CET/CEST)","n/e","n/e","n/e","1222","0","431","n/e","192","n/e","0","0","64","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","872"
"Ireland (IE)","29.05.2019 10:30 - 29.05.2019 11:00 (CET/CEST)","n/e","n/e","n/e","1208","0","430","n/e","192","n/e","0","0","75","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","890"
"Ireland (IE)","29.05.2019 11:00 - 29.05.2019 11:30 (CET/CEST)","n/e","n/e","n/e","1163","0","430","n/e","192","n/e","0","0","65","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","963"
"Ireland (IE)","29.05.2019 11:30 - 29.05.2019 12:00 (CET/CEST)","n/e","n/e","n/e","1002","0","438","n/e","194","n/e","0","0","79","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1037"
"Ireland (IE)","29.05.2019 12:00 - 29.05.2019 12:30 (CET/CEST)","n/e","n/e","n/e","945","0","460","n/e","195","n/e","0","0","50","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1029"
"Ireland (IE)","29.05.2019 12:30 - 29.05.2019 13:00 (CET/CEST)","n/e","n/e","n/e","921","0","433","n/e","192","n/e","0","0","42","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1070"
"Ireland (IE)","29.05.2019 13:00 - 29.05.2019 13:30 (CET/CEST)","n/e","n/e","n/e","960","0","447","n/e","198","n/e","0","0","44","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1085"
"Ireland (IE)","29.05.2019 13:30 - 29.05.2019 14:00 (CET/CEST)","n/e","n/e","n/e","907","0","423","n/e","192","n/e","0","0","45","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1177"
"Ireland (IE)","29.05.2019 14:00 - 29.05.2019 14:30 (CET/CEST)","n/e","n/e","n/e","922","0","433","n/e","190","n/e","0","0","42","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1235"
"Ireland (IE)","29.05.2019 14:30 - 29.05.2019 15:00 (CET/CEST)","n/e","n/e","n/e","905","0","424","n/e","188","n/e","0","0","45","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1300"
"Ireland (IE)","29.05.2019 15:00 - 29.05.2019 15:30 (CET/CEST)","n/e","n/e","n/e","981","0","425","n/e","190","n/e","0","0","24","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1341"
"Ireland (IE)","29.05.2019 15:30 - 29.05.2019 16:00 (CET/CEST)","n/e","n/e","n/e","957","0","414","n/e","186","n/e","0","0","23","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1461"
"Ireland (IE)","29.05.2019 16:00 - 29.05.2019 16:30 (CET/CEST)","n/e","n/e","n/e","1000","0","430","n/e","191","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1438"
"Ireland (IE)","29.05.2019 16:30 - 29.05.2019 17:00 (CET/CEST)","n/e","n/e","n/e","1069","0","429","n/e","193","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1497"
"Ireland (IE)","29.05.2019 17:00 - 29.05.2019 17:30 (CET/CEST)","n/e","n/e","n/e","1136","0","445","n/e","187","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1451"
"Ireland (IE)","29.05.2019 17:30 - 29.05.2019 18:00 (CET/CEST)","n/e","n/e","n/e","1289","0","421","n/e","181","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1494"
"Ireland (IE)","29.05.2019 18:00 - 29.05.2019 18:30 (CET/CEST)","n/e","n/e","n/e","1314","0","423","n/e","182","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1522"
"Ireland (IE)","29.05.2019 18:30 - 29.05.2019 19:00 (CET/CEST)","n/e","n/e","n/e","1344","0","435","n/e","184","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1488"
"Ireland (IE)","29.05.2019 19:00 - 29.05.2019 19:30 (CET/CEST)","n/e","n/e","n/e","1257","0","413","n/e","178","n/e","0","0","11","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1622"
"Ireland (IE)","29.05.2019 19:30 - 29.05.2019 20:00 (CET/CEST)","n/e","n/e","n/e","1247","0","428","n/e","183","n/e","0","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1646"
"Ireland (IE)","29.05.2019 20:00 - 29.05.2019 20:30 (CET/CEST)","n/e","n/e","n/e","1152","0","395","n/e","182","n/e","0","0","14","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1859"
"Ireland (IE)","29.05.2019 20:30 - 29.05.2019 21:00 (CET/CEST)","n/e","n/e","n/e","1173","0","204","n/e","184","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1927"
"Ireland (IE)","29.05.2019 21:00 - 29.05.2019 21:30 (CET/CEST)","n/e","n/e","n/e","1124","0","181","n/e","182","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2102"
"Ireland (IE)","29.05.2019 21:30 - 29.05.2019 22:00 (CET/CEST)","n/e","n/e","n/e","1136","0","173","n/e","186","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1974"
"Ireland (IE)","29.05.2019 22:00 - 29.05.2019 22:30 (CET/CEST)","n/e","n/e","n/e","1133","0","173","n/e","185","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1939"
"Ireland (IE)","29.05.2019 22:30 - 29.05.2019 23:00 (CET/CEST)","n/e","n/e","n/e","1080","0","165","n/e","177","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1893"
"Ireland (IE)","29.05.2019 23:00 - 29.05.2019 23:30 (CET/CEST)","n/e","n/e","n/e","1094","0","180","n/e","175","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1790"
"Ireland (IE)","29.05.2019 23:30 - 30.05.2019 00:00 (CET/CEST)","n/e","n/e","n/e","987","0","156","n/e","168","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1864"
"Ireland (IE)","30.05.2019 00:00 - 30.05.2019 00:30 (CET/CEST)","n/e","n/e","n/e","867","0","0","n/e","169","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1948"
"Ireland (IE)","30.05.2019 00:30 - 30.05.2019 01:00 (CET/CEST)","n/e","n/e","n/e","635","0","0","n/e","154","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1980"
"Ireland (IE)","30.05.2019 01:00 - 30.05.2019 01:30 (CET/CEST)","n/e","n/e","n/e","548","0","0","n/e","129","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1942"
"Ireland (IE)","30.05.2019 01:30 - 30.05.2019 02:00 (CET/CEST)","n/e","n/e","n/e","548","0","0","n/e","130","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1872"
"Ireland (IE)","30.05.2019 02:00 - 30.05.2019 02:30 (CET/CEST)","n/e","n/e","n/e","541","0","0","n/e","128","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1781"
"Ireland (IE)","30.05.2019 02:30 - 30.05.2019 03:00 (CET/CEST)","n/e","n/e","n/e","531","0","0","n/e","126","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1757"
"Ireland (IE)","30.05.2019 03:00 - 30.05.2019 03:30 (CET/CEST)","n/e","n/e","n/e","555","0","0","n/e","74","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1693"
"Ireland (IE)","30.05.2019 03:30 - 30.05.2019 04:00 (CET/CEST)","n/e","n/e","n/e","555","0","0","n/e","74","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1680"
"Ireland (IE)","30.05.2019 04:00 - 30.05.2019 04:30 (CET/CEST)","n/e","n/e","n/e","566","0","0","n/e","74","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1624"
"Ireland (IE)","30.05.2019 04:30 - 30.05.2019 05:00 (CET/CEST)","n/e","n/e","n/e","546","0","0","n/e","76","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1634"
"Ireland (IE)","30.05.2019 05:00 - 30.05.2019 05:30 (CET/CEST)","n/e","n/e","n/e","548","0","0","n/e","98","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1565"
"Ireland (IE)","30.05.2019 05:30 - 30.05.2019 06:00 (CET/CEST)","n/e","n/e","n/e","559","0","0","n/e","100","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1514"
"Ireland (IE)","30.05.2019 06:00 - 30.05.2019 06:30 (CET/CEST)","n/e","n/e","n/e","539","0","0","n/e","99","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1555"
"Ireland (IE)","30.05.2019 06:30 - 30.05.2019 07:00 (CET/CEST)","n/e","n/e","n/e","532","0","0","n/e","119","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1493"
"Ireland (IE)","30.05.2019 07:00 - 30.05.2019 07:30 (CET/CEST)","n/e","n/e","n/e","584","0","0","n/e","126","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1633"
"Ireland (IE)","30.05.2019 07:30 - 30.05.2019 08:00 (CET/CEST)","n/e","n/e","n/e","604","0","210","n/e","194","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1724"
"Ireland (IE)","30.05.2019 08:00 - 30.05.2019 08:30 (CET/CEST)","n/e","n/e","n/e","741","0","188","n/e","263","n/e","0","0","32","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1757"
"Ireland (IE)","30.05.2019 08:30 - 30.05.2019 09:00 (CET/CEST)","n/e","n/e","n/e","1057","0","194","n/e","257","n/e","0","0","51","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1816"
"Ireland (IE)","30.05.2019 09:00 - 30.05.2019 09:30 (CET/CEST)","n/e","n/e","n/e","1064","0","199","n/e","298","n/e","0","0","51","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1805"
"Ireland (IE)","30.05.2019 09:30 - 30.05.2019 10:00 (CET/CEST)","n/e","n/e","n/e","1043","0","192","n/e","314","n/e","0","0","51","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1724"
"Ireland (IE)","30.05.2019 10:00 - 30.05.2019 10:30 (CET/CEST)","n/e","n/e","n/e","1137","0","188","n/e","328","n/e","0","0","54","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1677"
"Ireland (IE)","30.05.2019 10:30 - 30.05.2019 11:00 (CET/CEST)","n/e","n/e","n/e","1176","0","177","n/e","327","n/e","0","0","66","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1747"
"Ireland (IE)","30.05.2019 11:00 - 30.05.2019 11:30 (CET/CEST)","n/e","n/e","n/e","1166","0","175","n/e","317","n/e","0","0","77","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1845"
"Ireland (IE)","30.05.2019 11:30 - 30.05.2019 12:00 (CET/CEST)","n/e","n/e","n/e","1164","0","211","n/e","307","n/e","0","0","74","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1932"
"Ireland (IE)","30.05.2019 12:00 - 30.05.2019 12:30 (CET/CEST)","n/e","n/e","n/e","1172","0","264","n/e","308","n/e","0","0","54","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1940"
"Ireland (IE)","30.05.2019 12:30 - 30.05.2019 13:00 (CET/CEST)","n/e","n/e","n/e","1142","0","249","n/e","254","n/e","0","0","66","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1942"
"Ireland (IE)","30.05.2019 13:00 - 30.05.2019 13:30 (CET/CEST)","n/e","n/e","n/e","1117","0","240","n/e","248","n/e","0","0","71","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1889"
"Ireland (IE)","30.05.2019 13:30 - 30.05.2019 14:00 (CET/CEST)","n/e","n/e","n/e","1045","0","264","n/e","257","n/e","0","0","81","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1945"
"Ireland (IE)","30.05.2019 14:00 - 30.05.2019 14:30 (CET/CEST)","n/e","n/e","n/e","972","0","346","n/e","255","n/e","0","0","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1910"
"Ireland (IE)","30.05.2019 14:30 - 30.05.2019 15:00 (CET/CEST)","n/e","n/e","n/e","965","0","346","n/e","254","n/e","0","0","82","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1861"
"Ireland (IE)","30.05.2019 15:00 - 30.05.2019 15:30 (CET/CEST)","n/e","n/e","n/e","967","0","347","n/e","254","n/e","0","0","81","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1862"
"Ireland (IE)","30.05.2019 15:30 - 30.05.2019 16:00 (CET/CEST)","n/e","n/e","n/e","958","0","345","n/e","253","n/e","0","0","73","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1878"
"Ireland (IE)","30.05.2019 16:00 - 30.05.2019 16:30 (CET/CEST)","n/e","n/e","n/e","988","0","355","n/e","258","n/e","0","0","52","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1833"
"Ireland (IE)","30.05.2019 16:30 - 30.05.2019 17:00 (CET/CEST)","n/e","n/e","n/e","967","0","414","n/e","249","n/e","0","0","51","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1852"
"Ireland (IE)","30.05.2019 17:00 - 30.05.2019 17:30 (CET/CEST)","n/e","n/e","n/e","990","0","424","n/e","253","n/e","0","0","24","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1835"
"Ireland (IE)","30.05.2019 17:30 - 30.05.2019 18:00 (CET/CEST)","n/e","n/e","n/e","1063","0","442","n/e","259","n/e","0","0","24","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1756"
"Ireland (IE)","30.05.2019 18:00 - 30.05.2019 18:30 (CET/CEST)","n/e","n/e","n/e","1270","0","432","n/e","277","n/e","0","0","12","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1616"
"Ireland (IE)","30.05.2019 18:30 - 30.05.2019 19:00 (CET/CEST)","n/e","n/e","n/e","1295","0","425","n/e","292","n/e","0","0","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1491"
"Ireland (IE)","30.05.2019 19:00 - 30.05.2019 19:30 (CET/CEST)","n/e","n/e","n/e","1308","0","428","n/e","294","n/e","0","0","13","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1359"
"Ireland (IE)","30.05.2019 19:30 - 30.05.2019 20:00 (CET/CEST)","n/e","n/e","n/e","1310","0","430","n/e","296","n/e","0","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1341"
"Ireland (IE)","30.05.2019 20:00 - 30.05.2019 20:30 (CET/CEST)","n/e","n/e","n/e","1287","0","420","n/e","292","n/e","0","0","15","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1362"
